Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Spin Time:Imbalance or Serial Spinning,CPU Time:Spin Time:Lock Contention,CPU Time:Spin Time:Other,CPU Time:Overhead Time,CPU Time:Overhead Time:Creation,CPU Time:Overhead Time:Scheduling,CPU Time:Overhead Time:Reduction,CPU Time:Overhead Time:Atomics,CPU Time:Overhead Time:Other,Module,Function (Full),Source File,Start Address
"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::cpu_serial_kernel<at::native::templates::cpu::(anonymous namespace)::uniform_kernel<at::CPUGeneratorImpl*>(void, at::TensorIteratorBase&, double, double, at::CPUGeneratorImpl*)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda()#1}&>(void, at::TensorIteratorBase&, at::CPUGeneratorImpl*&&, at::Range const&)::{lambda(char**long const*, long)#1}>(, signed char, at::CPUGeneratorImpl* const&)::{lambda(char**long const*, long, long)#1}>",4.448594,4.448594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::cpu_serial_kernel<at::native::templates::cpu::(anonymous namespace)::uniform_kernel<at::CPUGeneratorImpl*>(void, at::TensorIteratorBase&, double, double, at::CPUGeneratorImpl*)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda()#1}&>(void, at::TensorIteratorBase&, at::CPUGeneratorImpl*&&, at::Range const&)::{lambda(char**long const*, long)#1}>(, signed char, at::CPUGeneratorImpl* const&)::{lambda(char**long const*, long, long)#1}>(long, char**, long const*, long, long)",[Unknown],0x5e42620
at::CPUGeneratorImpl::random,3.770485,3.770485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,at::CPUGeneratorImpl::random(void),[Unknown],0x14175d0
"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}, at::native::(anonymous namespace)::fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#2}>>",2.334024,2.334024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}, at::native::(anonymous namespace)::fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#2}>>(long, char**, long const*, long, long)",[Unknown],0x5e2fae0
dnnl::impl::cpu::x64::jit_uni_reorder_t::omp_driver_3d,1.315616,1.315616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"dnnl::impl::cpu::x64::jit_uni_reorder_t::omp_driver_3d(int, int, int, char const*, char*, float const*, float const*, int, int, int*) const",[Unknown],0x83e2970
gomp_team_barrier_wait_end,0.498001,0.0,0.498001,0.498001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgomp.so.1,gomp_team_barrier_wait_end,bar.c,0x1a6db
func@0xcf7de0,0.395938,0.395938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,func@0xcf7de0,[Unknown],0xcf7de0
munmap,0.303406,0.303406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libc.so.6,munmap,syscall-template.S,0x118b90
gomp_simple_barrier_wait,0.144113,0.0,0.144113,0.144113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgomp.so.1,gomp_simple_barrier_wait,simple-bar.h,0x186f3
gomp_team_end,0.033997,0.0,0.033997,0.033997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgomp.so.1,gomp_team_end,team.c,0x19776
gomp_simple_barrier_wait,0.012031,0.0,0.0,0.0,0.0,0.0,0.012031,0.012031,0.0,0.0,0.0,0.0,libgomp.so.1,gomp_simple_barrier_wait,simple-bar.h,0x195e7
_int_free,0.010000,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libc.so.6,_int_free,malloc.c,0x96840
