Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Spin Time:Imbalance or Serial Spinning,CPU Time:Spin Time:Lock Contention,CPU Time:Spin Time:Other,CPU Time:Overhead Time,CPU Time:Overhead Time:Creation,CPU Time:Overhead Time:Scheduling,CPU Time:Overhead Time:Reduction,CPU Time:Overhead Time:Atomics,CPU Time:Overhead Time:Other,Module,Function (Full),Source File,Start Address
jit_uni_reorder_kernel_f32,5.505479,5.505479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Dynamic code],jit_uni_reorder_kernel_f32,jit_uni_reorder.cpp,0x7fc9f0f29000
dnnl::impl::cpu::x64::jit_uni_reorder_t::fill_curr_data_chunks,3.319845,3.319845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"dnnl::impl::cpu::x64::jit_uni_reorder_t::fill_curr_data_chunks(dnnl::impl::cpu::x64::tr::prb_t const&, int, long const*, int, dnnl::impl::cpu::x64::tr::tail_call_param_t&) const",[Unknown],0x83e40f0
"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>",2.643994,2.643994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>(long, char**, long const*, long, long)",[Unknown],0x5efd4d0
__memset_avx2_erms,1.211990,1.211990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libc.so.6,__memset_avx2_erms,memset-vec-unaligned-erms.S,0x18bd60
dnnl::impl::cpu::x64::jit_uni_reorder_t::omp_driver_3d,0.527985,0.527985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"dnnl::impl::cpu::x64::jit_uni_reorder_t::omp_driver_3d(int, int, int, char const*, char*, float const*, float const*, int, int, int*) const",[Unknown],0x83e2970
ImagingPackRGB,0.513557,0.513557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,_imaging.cpython-310-x86_64-linux-gnu.so,ImagingPackRGB,[Unknown],0x4ba20
ImagingUnpackRGB,0.408002,0.408002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,_imaging.cpython-310-x86_64-linux-gnu.so,ImagingUnpackRGB,[Unknown],0x678a0
gomp_team_barrier_wait_end,0.157992,0.0,0.157992,0.157992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgomp.so.1,gomp_team_barrier_wait_end,bar.c,0x1a6db
munmap,0.124732,0.124732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libc.so.6,munmap,syscall-template.S,0x118b90
gomp_simple_barrier_wait,0.117998,0.0,0.117998,0.117998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgomp.so.1,gomp_simple_barrier_wait,simple-bar.h,0x186f3
func@0xcc16b0,0.068000,0.068000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,func@0xcc16b0,[Unknown],0xcc16b0
gomp_team_end,0.020000,0.0,0.020000,0.020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libgomp.so.1,gomp_team_end,team.c,0x19776
"dnnl::impl::cpu::x64::jit_uni_dw_convolution_fwd_t<(dnnl::impl::cpu::x64::cpu_isa_t)7, (dnnl_data_type_t)3, (dnnl_data_type_t)3>::execute_forward(dnnl::impl::exec_ctx_t const&) const::{lambda(intint)#1}::operator()",0.012000,0.012000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"dnnl::impl::cpu::x64::jit_uni_dw_convolution_fwd_t<(dnnl::impl::cpu::x64::cpu_isa_t)7, (dnnl_data_type_t)3, (dnnl_data_type_t)3>::execute_forward(dnnl::impl::exec_ctx_t const&) const::{lambda(intint)#1}::operator()(int, int) const",[Unknown],0x9850c00
dnnl::impl::itt::primitive_task_end,0.010000,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,dnnl::impl::itt::primitive_task_end(void),[Unknown],0x88b1ce0
PyBuffer_FillInfo,0.008018,0.008018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python3.10,PyBuffer_FillInfo,abstract.c,0x4394b2
